1.0 3.0 5.0
1.0526315789473684 3.0526315789473686 5.052631578947368
1.1052631578947367 3.1052631578947367 5.105263157894737
1.1578947368421053 3.1578947368421053 5.157894736842105
1.2105263157894737 3.2105263157894735 5.2105263157894735
1.263157894736842 3.263157894736842 5.2631578947368425
1.3157894736842106 3.3157894736842106 5.315789473684211
1.368421052631579 3.3684210526315788 5.368421052631579
1.4210526315789473 3.4210526315789473 5.421052631578947
1.4736842105263157 3.473684210526316 5.473684210526316
1.526315789473684 3.526315789473684 5.526315789473684
1.5789473684210527 3.5789473684210527 5.578947368421053
1.631578947368421 3.6315789473684212 5.631578947368421
1.6842105263157894 3.6842105263157894 5.684210526315789
1.736842105263158 3.736842105263158 5.7368421052631575
1.7894736842105263 3.7894736842105265 5.7894736842105265
1.8421052631578947 3.8421052631578947 5.842105263157895
1.894736842105263 3.894736842105263 5.894736842105263
1.9473684210526314 3.9473684210526314 5.947368421052632
2.0 4.0 6.0
